4219067,大红门路,39.855970,116.4135503233499
1388522,平蓟路,40.147090,117.127550
141228,琉璃厂东街,39.893840,116.381800
8784295,教子胡同,39.885800,116.361470
468783,成寿寺路,39.831650,116.440990
6287200,G4(京港澳高速),39.883970,116.305500
10721696,兴盛街,39.759760,116.308890
10036509,康庄路,39.756720,116.336190
4491998,辟才胡同,39.912600,116.359180
4593626,莲花池东路,39.895500,116.313120
4225734,复兴门北大街,39.909900,116.350750
1902579,太平庄中街,40.065260,116.417230
2412997,东四环中路辅路,39.909940,116.485210
4474737,西客站南路,39.882430,116.314980
8035124,史家胡同,39.917000,116.411500
15816010,白石桥路,39.942560,116.318930
544040,北京站东街,39.903630,116.421450
8036176,惠新东街,39.982620,116.417950
1005810,北三环中路,39.966280,116.354010
5569886,京津公路辅路,39.885380,116.659530
5769199,玉泉营桥,39.849150,116.342620
9936239,三里河北街,39.914250,116.332630
12094261,金顶街,39.926520,116.163060
8193712,新源街,39.951330,116.446330
4596419,二七厂路,39.839900,116.198080
4830663,新东路,39.939830,116.443920
9294525,复兴路,39.909580,116.314140
12229700,多宝路,39.738690,116.158290
2179749,飞达路洼里段,40.163380,116.750680
11605954,白桥大街,39.898470,116.431710
14735678,常家营村东营二区一巷,40.527110,116.039740
15985588,西直门南大街,39.932820,116.349830
17615787,南苑路,39.838590,116.393560
16640598,车公庄北街,39.933780,116.344260
4210277,宣武区里仁街,39.874240,116.362080
6628424,新源南路,39.947500,116.451350
4180637,夕照寺街,39.888130,116.433870
4615911,马家堡西路辅路,39.847580,116.362910
6971418,首都机场辅路,40.029920,116.558570
9147381,学院路,39.956540,116.343780
15543056,西什库大街,39.926350,116.372220
4131820,文体路,39.849440,116.280870
11707426,梅市口路,39.874570,116.237460
17101256,外馆斜街,39.960700,116.399390
255890,大枪胡同,39.912810,116.362200
14385337,馨园三街,40.073130,116.530910
832243,安立路,39.993520,116.398190
10001068,慧忠路,39.993860,116.409740
12901633,红居街,39.885060,116.332370
13374311,前门东大街,39.899090,116.395800
2129829,东安福胡同,39.905790,116.379450
11581690,松林街,39.870140,116.385680
1107666,定福庄北街,39.919560,116.547890
17747507,台湖大街,39.832400,116.639040
17218396,临泓路,39.846850,116.387710
17003027,沙子口路,39.864110,116.395020
12629259,恒惠东路,39.906730,116.451640
13906949,望京街,39.996150,116.469480
14384955,东辛店路,40.006260,116.493610
4451874,崇文区天坛东路,39.883200,116.414400
2818086,鼓楼外大街,39.971410,116.387430
576833,南皋路,40.005690,116.531720
4362721,东外斜街,39.948430,116.439390
1470256,上地东路,40.031500,116.310520
12397218,西邓路,39.539660,116.276140
4640962,建国门内大街,39.904050,116.422640
14862709,永南路,39.835750,116.394600
5541810,程庄路,39.858970,116.252780
5968608,北京站西街,39.903420,116.420470
16024209,G101(京沈路),40.056020,116.538800
3539241,泃河西路,40.122450,117.084800
2311709,复兴路,39.905880,116.297330
5914107,新平北路,40.144870,117.119690
9297326,崇文门内大街,39.899700,116.411950
12635229,南小市口街,39.894090,116.424590
15479903,拥军路,40.121960,116.664940
6210059,宣武门外东大街,39.898420,116.376650
13684672,朝阳门内大街,39.923480,116.427680
15392467,牛街四条,39.885850,116.355740
4630342,X013,39.922750,116.645420
16079093,安定门西大街,39.947660,116.397200
9846014,G6(京藏高速),40.086640,116.297370
7429856,S314(平蓟路),40.162100,117.148500
7409537,青春路,40.319620,116.622590
9275575,北苑路,40.030450,116.412050
10005869,西四环中路,39.911460,116.268100
2428387,姚家园路,39.929550,116.468980
849599,朱各庄路,39.918370,116.277350
2278655,清河镇一街,40.029500,116.341230
9254742,西大望路,39.892020,116.472030
2746350,X007(平关路),40.244710,117.044240
3253173,改革路,40.245550,116.727270
8611472,看丹路,39.838220,116.273840
1875179,阜荣街,39.987420,116.476130
6803255,广外南街,39.888770,116.335030
4316478,羊坊店,39.896020,116.316970
1389228,农展馆南路,39.932430,116.463480
17239933,西罗园南里,39.846940,116.387680
7801231,狼垡西路,39.782840,116.273400
13017285,东南街,39.834880,116.193020
9355728,莲花池东路,39.895610,116.307790
15170174,丰台北路,39.865490,116.300460
10697158,程庄路,39.849830,116.259380
822273,西海子西路,39.917960,116.654400
14592675,南安河路,40.046330,116.124540
15302326,东辛店路,40.007900,116.493550
3839134,安立路,39.993930,116.401450
7705833,新南路,40.369320,116.849030
11704386,志新西路,39.990200,116.359090
17561780,天坛路,39.886810,116.405590
12250763,槐房路,39.819500,116.373220
7246407,新南街一巷,40.180030,116.902640
17076292,下园市场北街,40.328100,116.641170
11589471,平安后街,40.231920,116.643000
12259024,X023(鲁韩路),40.164670,117.069250
3705226,广莲路,39.892100,116.316670
4041193,黄寺大街,39.961610,116.382380
14840938,酒仙桥南路,39.963000,116.494830
9366702,G101(京沈路),40.090890,116.553490
9025034,展览馆路,39.926790,116.336530
832719,双泉路,40.005080,116.360120
10491037,阜成路,39.921560,116.286500
5050851,驼房营南路,39.967630,116.497000
3043561,回龙观东大街辅路,40.079560,116.349270
10786035,玉林里,39.862120,116.352730
16348686,S208(阎东路),39.770270,116.026780
3932027,顺源街,39.950100,116.450170
3164661,中上路,40.202200,117.115590
8671667,京开路,39.808510,116.338880
14050090,草桥东路,39.835850,116.350140
7352726,学院路,39.985800,116.346550
588582,金沟河路,39.916340,116.248090
11757751,兴华街,40.120160,116.734280
1885927,前门西大街,39.898740,116.389650
16692127,朱房前街,40.027250,116.323760
1661431,新华南路,39.904630,116.652450
7911202,南花市大街,39.895650,116.421300
12078069,丰科路辅路,39.811670,116.295580
3874893,S216(京藏高速辅路),40.210370,116.217880
1556626,嘉禾庄路,39.811880,116.392740
16947417,朝阳门外大街,39.923010,116.432910
17506099,X020(岳琉路),39.597810,116.010770
10511437,S321(顺沙路),40.172730,116.365740
7916943,香山路,40.004510,116.253100
3979179,S201(通顺路),40.162350,116.653980
9194945,G101(京密路),39.987930,116.481370
9909912,横七条,39.853840,116.417490
1738481,二环,39.869980,116.420220
11784801,青龙胡同,39.946800,116.417790
8400196,百子湾路,39.899420,116.481400
713497,天柱东路,40.071190,116.565350
3015924,菜市口大街,39.883990,116.368010
3051759,白石桥路,39.945340,116.316970
16279779,西三环南路,39.866440,116.306350
2905026,东三环北路辅路,39.954540,116.452770
5401056,建安西路,39.973630,116.351870
7127850,建国路,39.906720,116.465080
15674486,G101(京密路),40.009500,116.504410
17187659,G4501(北京六环高速),39.718970,116.385680
16667307,西大望路,39.910200,116.471970
16483080,旧宫东路,39.806220,116.449310
14094199,安苑路,39.981820,116.401630
13434893,辛庄营街,39.632110,116.656280
9316938,北三环西路,39.965300,116.313670
13933212,南湖北路辅路,39.997820,116.457880
17665990,西直门外大街,39.937230,116.325740
6181413,东三环北路,39.952780,116.454350
14046754,东直门南大街,39.937710,116.427990
14997147,真武庙二条,39.904710,116.340150
10567085,霄云路,39.953060,116.454180
5840760,京藏高速辅路,39.999120,116.365990
6369528,武圣路,39.877140,116.460680
4442951,南礼士路,39.921470,116.346830
12677935,X005(永西路),40.506780,116.147760
3465510,五老胡同,39.893700,116.409050
8609962,云打路,40.138230,116.999780
10173068,东三环北路,39.956350,116.448480
11240989,金盏北路,40.002970,116.573420
4063093,前进街,40.071610,116.566910
5606406,工人体育场东路,39.922500,116.444170
14294985,新源街,39.951730,116.445820
556467,林荫北街,40.142660,117.097730
11310852,北四环中路辅路,39.986430,116.385690
16031112,东直门内大街,39.939820,116.422330
10414139,黑赵路,39.588570,116.313030
6293989,魏公村路,39.955680,116.310930
12197621,太平庄东一路,40.062240,116.429520
13907437,阜通西大街辅路,39.993800,116.466360
14344337,X301(采林路),39.659070,116.701320
8819262,新源街,39.951100,116.446040
13152804,七圣路,39.961830,116.430550
16984356,崇文门西大街,39.899290,116.409710
11298858,北四环西路,39.984210,116.309580
10394499,清欣路二条,39.805260,116.434150
7621468,驼房营路,39.973370,116.496960
8533204,云岗路,39.809080,116.161480
9541367,建国路,39.907000,116.457210
14880862,阜成门外大街,39.922410,116.349890
15691530,城后街,40.381900,116.843220
13733048,西直门外南路,39.936350,116.348480
5132649,安华桥,39.967780,116.391170
5759041,阜成路,39.922570,116.303550
2744609,文慧园路,39.953480,116.360590
8120385,北四环中路,39.985050,116.338980
2647220,西三环北路,39.926770,116.306180
8206368,新平北路,40.144230,117.099330
14713373,彰化路,39.941000,116.289000
12216311,南上坡一巷,39.901440,116.518340
8860352,向阳路,40.076460,116.544370
2606812,东三环中路,39.914430,116.455150
1307905,南苑路,39.815800,116.397460
8863616,成方街,39.907100,116.353220
8635382,月坛南街,39.912480,116.337850
8487375,莲怡园东路,39.882640,116.296960
9989687,西什库大街,39.929780,116.373510
16799775,X009(东万路),39.758940,115.962130
17292322,北苑南街,40.023240,116.434510
8842499,双桥路,39.908010,116.570980
3404522,S216(京藏高速辅路),40.038350,116.334310
7130940,小红门路,39.838780,116.460130
17333385,和平里南街,39.952620,116.416480
6204778,花家地南街,39.978770,116.460650
13796719,广安门外大街,39.888480,116.330330
10141846,钟楼湾胡同,39.941410,116.389170
13514003,永定路,39.904870,116.258690
687286,檀西路,40.377460,116.859200
10000665,南半壁店西一街,40.029350,116.621340
1577714,航宇北街,40.135730,117.084720
5143351,小大路,40.159880,116.253200
8432960,九棵树西路,39.890160,116.650320
16749593,汇通路,40.377010,115.893080
7506033,东单北大街,39.908010,116.411490
12700324,红居街,39.884150,116.330980
10858055,半步桥街,39.871160,116.361110
11800431,长韩路,39.781940,116.214980
12117632,西四环北路,39.943700,116.305260
12409902,安乐林路,39.864110,116.407500
2665570,健翔桥,39.987360,116.372380
4386152,德贤路辅路,39.809540,116.422940
9289912,东大街,39.932000,116.398480
16731579,妫水南街,40.438530,115.981560
14290983,群星路,39.859940,116.423640
5495688,酒仙桥路,39.987020,116.482920
2426975,圆明园西路,40.020030,116.275930
2171264,S308,40.294550,116.622890
1846752,来广营西路,40.019260,116.444600
5532551,程庄路,39.858870,116.252780
17738745,台湖大街,39.833150,116.633680
9956744,大灰厂路,39.837970,116.114970
7418800,建国路,39.908950,116.465150
9527501,安立路,40.004500,116.401450
16395322,地安门西大街,39.931260,116.369710
14540114,苹果园南路,39.926320,116.179120
3456693,东花市南里路,39.893640,116.425070
15439092,,39.793020,116.392510
15471177,花园路,39.984660,116.359260
17667840,建国门内大街,39.905040,116.423180
617111,阜成门内大街,39.921120,116.350020
2352012,前门大街,39.885110,116.392310
8346915,东苇路辅路,40.025780,116.547970
6237370,万寿路,39.917450,116.291320
9005163,四元桥,39.972570,116.459640
17636279,X005(紫码路),39.661880,116.105080
850941,光明路,39.883100,116.429920
15718059,新源街,39.951520,116.446270
9501303,白纸坊西街,39.876210,116.342540
14671591,顾八线,39.681560,116.013090
4054341,S323(延琉路),40.550760,116.255950
14114466,朝阳门外大街,39.917880,116.447610
14669101,板井路,39.951570,116.272480
11664523,垡头路辅路,39.859900,116.495610
5985118,X203,39.916620,116.760570
1648748,Y012,40.103180,116.614630
8412742,南大街,39.917530,116.350130
12562624,朝阳北路辅路,39.937670,116.653490
557596,百子湾南二路,39.894660,116.471260
14070435,G2(京沪高速),39.815570,116.503460
10341590,石榴庄路,39.843880,116.410900
13116325,X212,40.282330,116.607620
10817597,北城子路,40.167050,117.068730
17096681,开放路,40.326110,116.637680
1938168,腾仁路,40.226460,116.624870
2471127,南礼士路,39.921760,116.346970
3458800,芳菲路,39.847420,116.315080
9969660,健翔桥,39.985430,116.372810
17255070,秋实东街,40.037070,116.419540
2409450,南磨房路,39.883170,116.470970
6465723,马家堡东路,39.853870,116.380570
1759899,机场货运路,40.070870,116.581330
2128633,213省道,40.060080,116.407200
13108627,吕布屯中心街,40.118310,116.937500
15395570,管庄路,39.926930,116.583620
8884506,广义街,39.891400,116.350470
16786988,东风街,39.756190,115.959570
3840986,大灰厂东路,39.857030,116.135880
17583331,大红门西路,39.842020,116.380960
2944207,首都机场辅路,40.007950,116.506740
13575220,亮马桥路,39.952890,116.467380
14929023,三元里南小街,39.948650,116.443560
17528807,周口店路,39.797840,116.187100
9518726,万丰路,39.867390,116.288370
3866883,文化园西路,39.807360,116.489660
11223719,将台路,39.970940,116.496450
15001229,三里河东路,39.917740,116.338850
2109979,帅府园胡同,39.910850,116.406520
14131122,体育馆西路,39.884240,116.417730
4241191,西二旗中路,40.047410,116.314050
8171548,白石桥路,39.941850,116.319350
1252314,曹家路,40.649480,117.424070
14340691,惠新西街,39.976960,116.409480
7163678,南大街,39.939700,116.319250
2669873,将台路,39.970500,116.496450
11912025,北辛庄路,39.703370,116.628370
287481,S213(立汤路),40.066090,116.406890
16508066,右安后巷,39.872960,116.356050
9388759,斜街,40.321100,116.626390
6414077,洋桥南滨河路,39.857540,116.373700
9458955,定福庄北街,39.914820,116.546730
4772285,靛厂路,39.887520,116.273650
206925,相各庄东横街,40.228140,116.622590
6893797,春秀路,39.935470,116.437670
10438698,朱房路,40.027960,116.324170
16125716,X013(京榆旧线),39.942740,116.724650
7500446,南横西街,39.881280,116.361600
14413283,春泽路,39.837470,116.391080
7283562,智春路,39.975410,116.338560
5282232,广安门外大街,39.888490,116.333360
6826336,南湖渠三巷,39.987230,116.450880
6206831,北三环西路,39.965680,116.317600
16141520,三源里南小街,39.952980,116.452980
10355277,定安路,39.857450,116.407770
15095438,莲花池东路,39.895040,116.316420
14020801,南四环中路辅路,39.830690,116.381110
1553686,望和桥,39.986830,116.434630
6978708,兴后路,39.681700,116.379310
9154586,S12(机场高速),40.044670,116.576330
10455178,朝阳门北大街,39.926270,116.434100
9124859,北四环中路,39.986670,116.381720
8585855,安定门外大街,39.956900,116.401220
9740368,西三环南路,39.876550,116.305480
3750070,北甲地路,39.850050,116.358720
7403228,望京街,39.992850,116.474470
9732227,芳草地西街,39.920930,116.439640
8362655,建国路,39.904150,116.456030
15533869,红楼西巷,39.724070,116.329860
5680451,銮庆胡同,39.896870,116.399070
3789822,左家庄西街,39.953790,116.433420
14769794,狼垡东路,39.779140,116.283340
1120414,顺五条,39.851500,116.418840
3806935,莲花池西路,39.894420,116.304530
2086554,右安门内大街,39.878140,116.357650
